file_name,QuestionText,answer,confidence
wind&amp;chimes.wav,How many beeps are there?,twelve,Maybe
Singapore Street Scape.wav,How many vehicles can be heard on the road?,two,Yes
Singapore Street Scape.wav,How many vehicles can be heard on the road?,four,Yes
Singapore Street Scape.wav,How many vehicles can be heard on the road?,one,No
Unseathing &amp; Wobble.wav,How many different instruments are there?,three,Yes
Unseathing &amp; Wobble.wav,How many different instruments are there?,triangle,Yes
Unseathing &amp; Wobble.wav,How many different instruments are there?,three,No
Unseathing &amp; Wobble.wav,How many times does the person click their fingers?,two,Yes
Unseathing &amp; Wobble.wav,How many times does the person click their fingers?,seven,Yes
Unseathing &amp; Wobble.wav,How many times does the person click their fingers?,seven,Yes
Train and dog.wav,How many legs do these animals have?,four,Maybe
Train and dog.wav,How many legs do these animals have?,two,Yes
Train and dog.wav,How many legs do these animals have?,two,Yes
Train and dog.wav,How many times does the dog bark?,one,Yes
Train and dog.wav,How many times does the dog bark?,one,Yes
Train and dog.wav,How many times does the dog bark?,one,Yes
air show flyby 2007-08-18.wav,How many aircrafts are heard taking off ?,one,Yes
air show flyby 2007-08-18.wav,How many aircrafts are heard taking off ?,one,Yes
air show flyby 2007-08-18.wav,How many aircrafts are heard taking off ?,two,Maybe
Ambient_Winter.wav,How many times a tapping sound can be heard ?,four,Yes
Ambient_Winter.wav,How many times a tapping sound can be heard ?,two,Yes
Ambient_Winter.wav,How many times a tapping sound can be heard ?,two,Maybe
passenger train bells.wav,How many loud sources of noise appear?,three,Maybe
passenger train bells.wav,How many loud sources of noise appear?,three,Maybe
passenger train bells.wav,How many loud sources of noise appear?,two,Yes
Fergus Whining.wav,How many times does the puppy howl?,five,Yes
Fergus Whining.wav,How many times does the puppy howl?,six,Yes
Fergus Whining.wav,How many times does the puppy howl?,five,Maybe
Snapping twig.wav,How many items get broken?,four,Maybe
Snapping twig.wav,How many items get broken?,four,Maybe
Snapping twig.wav,How many items get broken?,four,Maybe
Snapping twig.wav,How many times does an object hit other object?,four,Yes
Snapping twig.wav,How many times does an object hit other object?,four,Yes
Snapping twig.wav,How many times does an object hit other object?,four,Yes
creaking train.wav,How many people are there?,zero,Yes
creaking train.wav,How many people are there?,none,Yes
creaking train.wav,How many people are there?,zero,Yes
Printer Setting Up.wav,How many times is the buzzing heard?,four,Yes
Printer Setting Up.wav,How many times is the buzzing heard?,three,Yes
Printer Setting Up.wav,How many times is the buzzing heard?,two,Yes
it_has_just_begun.wav,How many people can be heard in the background?,two,Maybe
it_has_just_begun.wav,How many people can be heard in the background?,three,Maybe
it_has_just_begun.wav,How many people can be heard in the background?,one,Maybe
0401 Traffic_light_sound.wav,How many birds are chirping?,one,Maybe
0401 Traffic_light_sound.wav,How many birds are chirping?,one,Yes
0401 Traffic_light_sound.wav,How many birds are chirping?,two,Maybe
fs_brokenMixer302-2.wav,How many high pitch sounds are present?,two,Yes
fs_brokenMixer302-2.wav,How many high pitch sounds are present?,two,Yes
fs_brokenMixer302-2.wav,How many high pitch sounds are present?,three,Yes
Ominous Ambience.wav,How many patterns does the noise follow?,two,Maybe
Ominous Ambience.wav,How many patterns does the noise follow?,one,Maybe
Ominous Ambience.wav,How many patterns does the noise follow?,two,Maybe
Ominous Ambience.wav,How many UFO's are there?,one,Yes
Ominous Ambience.wav,How many UFO's are there?,one,No
Ominous Ambience.wav,How many UFO's are there?,six,Maybe
"ATM-LES-CIST-1,50.wav",How many times does the bird pause it's chirping?,five,Yes
"ATM-LES-CIST-1,50.wav",How many times does the bird pause it's chirping?,two,Maybe
"ATM-LES-CIST-1,50.wav",How many times does the bird pause it's chirping?,four,Yes
Turning Book Pages.wav,How many pages are turned?,twelve,Maybe
Turning Book Pages.wav,How many pages are turned?,twelve,Yes
Turning Book Pages.wav,How many pages are turned?,twelve,Maybe
plasglass.wav,How many times is there a tinny thud?,four,Yes
plasglass.wav,How many times is there a tinny thud?,three,Maybe
plasglass.wav,How many times is there a tinny thud?,twenty,Maybe
Shower Running 01.wav,how often is the water hitting the surface?,constantly,Maybe
Shower Running 01.wav,how often is the water hitting the surface?,useful,Yes
Shower Running 01.wav,how often is the water hitting the surface?,always,Yes
Santa Motor.wav,How many thuds are beating?,two,Maybe
Santa Motor.wav,How many thuds are beating?,fifteen,Maybe
Santa Motor.wav,How many thuds are beating?,eight,Yes
Bag.wav,How many steps did the person take?,six,Yes
Bag.wav,How many steps did the person take?,ten,Maybe
Bag.wav,How many steps did the person take?,eight,Maybe
StepsOnGravel.wav,How many steps does the person take?,eighteen,Yes
StepsOnGravel.wav,How many steps does the person take?,eighteen,Maybe
StepsOnGravel.wav,How many steps does the person take?,eighteen,Yes
Rolling Drawer.wav,How many people are closing the drawer?,one,Yes
Rolling Drawer.wav,How many people are closing the drawer?,five,Yes
Rolling Drawer.wav,How many people are closing the drawer?,seven,Yes
Metra Train.wav,how many times does the beep happen?,fifty,No
Metra Train.wav,how many times does the beep happen?,zero,Maybe
Metra Train.wav,how many times does the beep happen?,fifty,Maybe
kettle boiling on gas stove.wav,How heavy is it raining?,moderately,Maybe
kettle boiling on gas stove.wav,How heavy is it raining?,very,Yes
kettle boiling on gas stove.wav,How heavy is it raining?,medium,Maybe
stonemachine.wav,how many times is a large bass heard?,four,Maybe
stonemachine.wav,how many times is a large bass heard?,zero,Yes
stonemachine.wav,how many times is a large bass heard?,two,Yes
walking 2.wav,How many steps does the person take?,fifty,Maybe
walking 2.wav,How many steps does the person take?,forty,Maybe
walking 2.wav,How many steps does the person take?,fifty,Maybe
Chime.wav,How many dings are there?,two,Yes
Chime.wav,How many dings are there?,two,Yes
Chime.wav,How many dings are there?,two,Yes
civenna bell.wav,How many times does the bell ring?,seven,Maybe
civenna bell.wav,How many times does the bell ring?,twentyfour,Yes
civenna bell.wav,How many times does the bell ring?,twentyfive,Maybe
birds forest.wav,How many times can a birds be heard chirping?,four,Maybe
birds forest.wav,How many times can a birds be heard chirping?,four,Yes
birds forest.wav,How many times can a birds be heard chirping?,nine,Maybe
Gong bashing repetitively with resonance.wav,How many times is the instrument struck?,once,Maybe
Gong bashing repetitively with resonance.wav,How many times is the instrument struck?,four,Maybe
Gong bashing repetitively with resonance.wav,How many times is the instrument struck?,once,Yes
Washing Hands.wav,How many times does the wtaer splash?,thirteen,Maybe
Washing Hands.wav,How many times does the wtaer splash?,four,Maybe
Washing Hands.wav,How many times does the wtaer splash?,nine,Maybe
20100117.beeps.00.wav,How many times does the machine beep?,sixteen,Maybe
20100117.beeps.00.wav,How many times does the machine beep?,fifteen,Maybe
20100117.beeps.00.wav,How many times does the machine beep?,radar,Maybe
crowd2.wav,How many people are in the space?,many,Maybe
crowd2.wav,How many people are in the space?,five,Yes
crowd2.wav,How many people are in the space?,many,Yes
knife-sword sounds.wav,How many different types of metal are being hit together?,two,Maybe
knife-sword sounds.wav,How many different types of metal are being hit together?,three,Yes
knife-sword sounds.wav,How many different types of metal are being hit together?,two,Maybe
knife-sword sounds.wav,How many times does the person hit the metal or glass rod?,sixteen,Maybe
knife-sword sounds.wav,How many times does the person hit the metal or glass rod?,twelve,Maybe
knife-sword sounds.wav,How many times does the person hit the metal or glass rod?,twelve,Yes
Greater Spotted Woodpecker.wav,How many different birds are making noise?,two,Maybe
Greater Spotted Woodpecker.wav,How many different birds are making noise?,five,Maybe
Greater Spotted Woodpecker.wav,How many different birds are making noise?,four,No
20080928.rain.scooter.wav,How many vehicles are there?,one,Yes
20080928.rain.scooter.wav,How many vehicles are there?,one,Yes
20080928.rain.scooter.wav,How many vehicles are there?,two,Maybe
WindChin-cut.wav,how many times do the two items collide with each other?,thirty,Maybe
WindChin-cut.wav,how many times do the two items collide with each other?,two,Yes
WindChin-cut.wav,how many times do the two items collide with each other?,seventeen,Maybe
Mechanical camera sound.wav,how many clicking noises are there?,seven,Maybe
Mechanical camera sound.wav,how many clicking noises are there?,six,Maybe
Mechanical camera sound.wav,how many clicking noises are there?,seven,Maybe
car dragging limb.wav,How many clicks can be heard?,six,No
car dragging limb.wav,How many clicks can be heard?,three,Maybe
car dragging limb.wav,How many clicks can be heard?,ten,Maybe
car dragging limb.wav,How many times does the engine change sounds?,three,Maybe
car dragging limb.wav,How many times does the engine change sounds?,one,Maybe
car dragging limb.wav,How many times does the engine change sounds?,four,Maybe
Pedestrian street cph.wav,How many motor vehicles pass by?,four,Maybe
Pedestrian street cph.wav,How many motor vehicles pass by?,one,Yes
Pedestrian street cph.wav,How many motor vehicles pass by?,one,Maybe
Pedestrian street cph.wav,How many people are speaking?,two,Yes
Pedestrian street cph.wav,How many people are speaking?,two,Maybe
Pedestrian street cph.wav,How many people are speaking?,two,Yes
Close Cracking Thunder.wav,How many thunderclaps can be heard?,one,Yes
Close Cracking Thunder.wav,How many thunderclaps can be heard?,one,Maybe
Close Cracking Thunder.wav,How many thunderclaps can be heard?,one,Maybe
_Stream 3 at Krka falls.wav,How is the weather?,rainy,Yes
_Stream 3 at Krka falls.wav,How is the weather?,rainy,Yes
_Stream 3 at Krka falls.wav,How is the weather?,rainy,Yes
old harbour ambiance NL 150920_0781.wav,How many times did a bell chime?,six,Yes
old harbour ambiance NL 150920_0781.wav,How many times did a bell chime?,three,Yes
old harbour ambiance NL 150920_0781.wav,How many times did a bell chime?,three,Yes
old harbour ambiance NL 150920_0781.wav,How many tools are being used?,multiple,Maybe
old harbour ambiance NL 150920_0781.wav,How many tools are being used?,two,Maybe
old harbour ambiance NL 150920_0781.wav,How many tools are being used?,three,No
lxxxxtvc.wav,How many times does the music volume decrease?,four,Maybe
lxxxxtvc.wav,How many times does the music volume decrease?,three,Maybe
lxxxxtvc.wav,How many times does the music volume decrease?,zero,Maybe
Creek 115.wav,How fast does the water flow?,moderately,Maybe
Creek 115.wav,How fast does the water flow?,high,Yes
Creek 115.wav,How fast does the water flow?,drop,Maybe
20141026 Chihuahua Barking Licking 01.wav,How many times is the sound repeated?,twenty,Yes
20141026 Chihuahua Barking Licking 01.wav,How many times is the sound repeated?,twenty,Maybe
20141026 Chihuahua Barking Licking 01.wav,How many times is the sound repeated?,nineteen,Yes
keurig-coffe-maker.wav,How many different speeds does the motor move at after the sucking sound finishes?,two,Yes
keurig-coffe-maker.wav,How many different speeds does the motor move at after the sucking sound finishes?,two,Yes
keurig-coffe-maker.wav,How many different speeds does the motor move at after the sucking sound finishes?,five,Maybe
Heavy rain - some people 2.wav,How is the weather?,rainy,Yes
Heavy rain - some people 2.wav,How is the weather?,rainy,Maybe
Heavy rain - some people 2.wav,How is the weather?,raining,Yes
Flipping Pages.wav,How many pages are being turned?,five,Yes
Flipping Pages.wav,How many pages are being turned?,seven,Maybe
Flipping Pages.wav,How many pages are being turned?,seven,Yes
rain.thunder.crickets-01.wav,How is the weather?,stormy,Yes
rain.thunder.crickets-01.wav,How is the weather?,windy,Yes
rain.thunder.crickets-01.wav,How is the weather?,windy,Yes
Post vibrating (contact microphone).wav,How many objects are being hit?,one,No
Post vibrating (contact microphone).wav,How many objects are being hit?,one,Yes
Post vibrating (contact microphone).wav,How many objects are being hit?,two,Yes
coast wave kids far 160710_0914.wav,How many people are there?,none,Maybe
coast wave kids far 160710_0914.wav,How many people are there?,zero,Maybe
coast wave kids far 160710_0914.wav,How many people are there?,twenty,No
magazinedrop.wav,how many times is the item dropped?,six,Yes
magazinedrop.wav,how many times is the item dropped?,five,Yes
magazinedrop.wav,how many times is the item dropped?,eight,Maybe
mosquito.wav,how is the air behaving from the balloon?,squeaking,Maybe
mosquito.wav,how is the air behaving from the balloon?,squeaking,Yes
mosquito.wav,how is the air behaving from the balloon?,squeaking,Yes
20100422.waterfall.birds.wav,How many legs do each of these creatures have?,two,Yes
20100422.waterfall.birds.wav,How many legs do each of these creatures have?,two,Yes
20100422.waterfall.birds.wav,How many legs do each of these creatures have?,two,Yes
Dawn-with-a-Pheasant.wav,How many feet do these animals have?,twenty,Maybe
Dawn-with-a-Pheasant.wav,How many feet do these animals have?,two,Yes
Dawn-with-a-Pheasant.wav,How many feet do these animals have?,two,Yes
Car up over canal bridge.wav,How many vehicles can be heard speeding by ?,two,Yes
Car up over canal bridge.wav,How many vehicles can be heard speeding by ?,one,Yes
Car up over canal bridge.wav,How many vehicles can be heard speeding by ?,one,Yes
scraping seeds from a squash.wav,How many items get dropped?,eight,Maybe
scraping seeds from a squash.wav,How many items get dropped?,seven,Maybe
scraping seeds from a squash.wav,How many items get dropped?,five,No
foot_steps_snow_02.wav,How many steps can be heard?,thirtyfour,Maybe
foot_steps_snow_02.wav,How many steps can be heard?,thirtythree,Maybe
foot_steps_snow_02.wav,How many steps can be heard?,three,Yes
Stove Top(Gas)_1-2.wav,How many times is the object turned on and off?,three,Yes
Stove Top(Gas)_1-2.wav,How many times is the object turned on and off?,three,Yes
Stove Top(Gas)_1-2.wav,How many times is the object turned on and off?,five,Maybe
wawawawawwawawawwaterrings.wav,How many times does the pulse beat?,hundred,Maybe
wawawawawwawawawwaterrings.wav,How many times does the pulse beat?,hundred,Maybe
wawawawawwawawawwaterrings.wav,How many times does the pulse beat?,two,Yes
Baking Tray Hits.wav,How many times is the object dropped?,eleven,Yes
Baking Tray Hits.wav,How many times is the object dropped?,twelve,Yes
Baking Tray Hits.wav,How many times is the object dropped?,twelve,Yes
Booklet_-_Leaf_through_01_L_Close_R_Distant.wav,How many pages were turned over ?,eight,Maybe
Booklet_-_Leaf_through_01_L_Close_R_Distant.wav,How many pages were turned over ?,eight,Maybe
Booklet_-_Leaf_through_01_L_Close_R_Distant.wav,How many pages were turned over ?,eight,Yes
Slow Carillon - GoSoundtrack .wav,How many times is the instrument struck?,eight,Yes
Slow Carillon - GoSoundtrack .wav,How many times is the instrument struck?,ten,Yes
Slow Carillon - GoSoundtrack .wav,How many times is the instrument struck?,ten,Yes
harbour scene 1.wav,How many loud steps does the person make?,eight,Maybe
harbour scene 1.wav,How many loud steps does the person make?,ten,Maybe
harbour scene 1.wav,How many loud steps does the person make?,five,Maybe
Thunder - 1.wav,How many times does the thunder roll?,one,Yes
Thunder - 1.wav,How many times does the thunder roll?,one,Yes
Thunder - 1.wav,How many times does the thunder roll?,three,Maybe
20100401.brussels.01.wav,How many times did the bell ring?,three,Yes
20100401.brussels.01.wav,How many times did the bell ring?,three,Yes
20100401.brussels.01.wav,How many times did the bell ring?,three,Yes
shoreline_waves_seagulls.wav,How many birds are making noise?,two,Maybe
shoreline_waves_seagulls.wav,How many birds are making noise?,one,Maybe
shoreline_waves_seagulls.wav,How many birds are making noise?,one,Maybe
Mockingbird singing @ Alfama.wav,How many birds can be heard?,three,Yes
Mockingbird singing @ Alfama.wav,How many birds can be heard?,one,Yes
Mockingbird singing @ Alfama.wav,How many birds can be heard?,two,Maybe
Baking dish picked up put down.wav,How many times is there a thud?,ten,Yes
Baking dish picked up put down.wav,How many times is there a thud?,three,Maybe
Baking dish picked up put down.wav,How many times is there a thud?,five,Maybe
R09_0005 bird ambience.wav,How many times does the bird chirp?,zero,Maybe
R09_0005 bird ambience.wav,How many times does the bird chirp?,four,Yes
R09_0005 bird ambience.wav,How many times does the bird chirp?,ten,Maybe
WaterFall2.wav,how many birds are heard?,none,Yes
WaterFall2.wav,how many birds are heard?,none,Maybe
WaterFall2.wav,how many birds are heard?,five,Yes
WaterFall2.wav,How many people are talking?,zero,Yes
WaterFall2.wav,How many people are talking?,zero,Maybe
WaterFall2.wav,How many people are talking?,zero,Maybe
md1trk10.wav,How is this object being moved?,pulled,No
md1trk10.wav,How is this object being moved?,pulled,Maybe
md1trk10.wav,How is this object being moved?,bus,Maybe
Crows.wav,How do these animals travel around?,flying,Yes
Crows.wav,How do these animals travel around?,flight,Yes
Crows.wav,How do these animals travel around?,flying,Yes
Growling and Barking Dog.wav,How many times does the dog bark?,thirteen,Yes
Growling and Barking Dog.wav,How many times does the dog bark?,thirteen,Yes
Growling and Barking Dog.wav,How many times does the dog bark?,thirteen,Yes
smallgrocery.wav,How many times does the machine beep?,eight,Yes
smallgrocery.wav,How many times does the machine beep?,eight,Yes
smallgrocery.wav,How many times does the machine beep?,eight,Maybe
Washing Machine Water Filling Up.wav,How many times is the water muffled or disturbed?,two,Maybe
Washing Machine Water Filling Up.wav,How many times is the water muffled or disturbed?,none,Yes
Washing Machine Water Filling Up.wav,How many times is the water muffled or disturbed?,none,Yes
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav",How many honks can be heard?,two,Maybe
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav",How many honks can be heard?,zero,Maybe
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav",How many honks can be heard?,three,Maybe
PassingCars02.wav,How many vehicles passed by ?,four,Yes
PassingCars02.wav,How many vehicles passed by ?,four,Yes
PassingCars02.wav,How many vehicles passed by ?,four,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav,How many birds can be heard?,one,Maybe
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav,How many birds can be heard?,two,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav,How many birds can be heard?,three,Maybe
Interior Plane Taking Off.wav,how many times does the animal chirp?,seven,No
Interior Plane Taking Off.wav,how many times does the animal chirp?,four,No
Interior Plane Taking Off.wav,how many times does the animal chirp?,four,Maybe
12_Ambient_Quarry_High_44_16.wav,How many questions are asked?,three,Maybe
12_Ambient_Quarry_High_44_16.wav,How many questions are asked?,two,Yes
12_Ambient_Quarry_High_44_16.wav,How many questions are asked?,three,Maybe
birds-vendicari.wav,How many bird species are in this clip?,two,Maybe
birds-vendicari.wav,How many bird species are in this clip?,two,Maybe
birds-vendicari.wav,How many bird species are in this clip?,three,Maybe
background2(bar or pub).wav,How many people can be heard?,six,Maybe
background2(bar or pub).wav,How many people can be heard?,five,No
background2(bar or pub).wav,How many people can be heard?,ten,Maybe
Pulley Sounds.wav,How many people can be heard?,one,Maybe
Pulley Sounds.wav,How many people can be heard?,one,Maybe
Pulley Sounds.wav,How many people can be heard?,one,Maybe
Pulley Sounds.wav,How many times is something being scraped?,two,Maybe
Pulley Sounds.wav,How many times is something being scraped?,eleven,No
Pulley Sounds.wav,How many times is something being scraped?,eight,Maybe
shower running.wav,How hard is the water drizzling?,medium,Yes
shower running.wav,How hard is the water drizzling?,shower,Yes
shower running.wav,How hard is the water drizzling?,very,Yes
shower running.wav,How many times does the rain make a loud thump as it hits a surface?,three,Maybe
shower running.wav,How many times does the rain make a loud thump as it hits a surface?,three,No
shower running.wav,How many times does the rain make a loud thump as it hits a surface?,zero,Maybe
Snow effects.wav,How many people are walking through snow?,two,Maybe
Snow effects.wav,How many people are walking through snow?,one,Maybe
Snow effects.wav,How many people are walking through snow?,one,Yes
"a gentle breeze, wind 2.wav",How is the weather?,windy,No
"a gentle breeze, wind 2.wav",How is the weather?,windy,Yes
"a gentle breeze, wind 2.wav",How is the weather?,windy,Yes
"a gentle breeze, wind 2.wav",how many times can a car be heard?,once,Maybe
"a gentle breeze, wind 2.wav",how many times can a car be heard?,two,Maybe
"a gentle breeze, wind 2.wav",how many times can a car be heard?,once,No
cacerolada_barcelona.wav,how many times does the bell sound?,thirty,Yes
cacerolada_barcelona.wav,how many times does the bell sound?,twenty,Maybe
cacerolada_barcelona.wav,how many times does the bell sound?,five,Yes
160903 Dunrobin Croquet.wav,How many stones are falling?,two,Maybe
160903 Dunrobin Croquet.wav,How many stones are falling?,three,No
160903 Dunrobin Croquet.wav,How many stones are falling?,two,Yes
160903 Dunrobin Croquet.wav,How many times did a rock make a sound?,five,Yes
160903 Dunrobin Croquet.wav,How many times did a rock make a sound?,six,Yes
160903 Dunrobin Croquet.wav,How many times did a rock make a sound?,three,Maybe
Crickets indoors.wav,How many times does the cricket squawk?,many,Yes
Crickets indoors.wav,How many times does the cricket squawk?,thirty,Yes
Crickets indoors.wav,How many times does the cricket squawk?,twentyfive,Yes
Amb Resid Ext 001.wav,How many vehicles pass by?,one,Yes
Amb Resid Ext 001.wav,How many vehicles pass by?,one,Yes
Amb Resid Ext 001.wav,How many vehicles pass by?,one,Yes
crushed_then_cubed.wav,How many times did the machine pause?,one,Yes
crushed_then_cubed.wav,How many times did the machine pause?,two,No
crushed_then_cubed.wav,How many times did the machine pause?,once,Yes
md1trk1.wav,how many times does the phone ring?,one,Yes
md1trk1.wav,how many times does the phone ring?,one,Maybe
md1trk1.wav,how many times does the phone ring?,once,Yes
Village Morning Atmos.wav,how many barks are heard?,thirty,Maybe
Village Morning Atmos.wav,how many barks are heard?,thirtyone,No
Village Morning Atmos.wav,how many barks are heard?,thirty,No
kikkers.wav,How many times does the bird chirp?,nineteen,No
kikkers.wav,How many times does the bird chirp?,eight,Maybe
kikkers.wav,How many times does the bird chirp?,frog,Yes
progetto_sound_design_prova1.wav,how many people are talking?,three,Yes
progetto_sound_design_prova1.wav,how many people are talking?,three,Maybe
progetto_sound_design_prova1.wav,how many people are talking?,two,Maybe
animals-pig-hens-Blaafarveverket-090721.wav,How many animals can be heard distinctly?,two,Yes
animals-pig-hens-Blaafarveverket-090721.wav,How many animals can be heard distinctly?,three,Yes
animals-pig-hens-Blaafarveverket-090721.wav,How many animals can be heard distinctly?,two,Yes
"Cicadas (Euboea, Greece).wav",How many creatures are present?,many,Yes
"Cicadas (Euboea, Greece).wav",How many creatures are present?,ten,Maybe
"Cicadas (Euboea, Greece).wav",How many creatures are present?,two,Yes
ZOOM0001.wav,How many people are chatting?,five,Maybe
ZOOM0001.wav,How many people are chatting?,three,Maybe
ZOOM0001.wav,How many people are chatting?,many,Yes
Tui Birdsong New Zealand.wav,How many times does a bird tweet?,bird,Yes
Tui Birdsong New Zealand.wav,How many times does a bird tweet?,eight,Maybe
Tui Birdsong New Zealand.wav,How many times does a bird tweet?,thirteen,Maybe
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,how many times is the chime made?,six,Yes
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,how many times is the chime made?,six,Yes
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,how many times is the chime made?,six,Yes
More waves at Collingwood.wav,How many cars can be heard driving past?,five,Maybe
More waves at Collingwood.wav,How many cars can be heard driving past?,two,Yes
More waves at Collingwood.wav,How many cars can be heard driving past?,four,Maybe
church-eglise #1.wav,How many people are talking in the background?,four,Maybe
church-eglise #1.wav,How many people are talking in the background?,two,Maybe
church-eglise #1.wav,How many people are talking in the background?,two,No
knock on wood.wav,How are they knocking when they knock with the thump?,hard,Maybe
knock on wood.wav,How are they knocking when they knock with the thump?,hard,Yes
knock on wood.wav,How are they knocking when they knock with the thump?,many,Yes
enginetuning1.wav,how many leaf  blowers are in operation?,three,Yes
enginetuning1.wav,how many leaf  blowers are in operation?,two,Yes
enginetuning1.wav,how many leaf  blowers are in operation?,racecar,Maybe
nnus_forklift_driveby.wav,How many times do the bells jingle?,one,Maybe
nnus_forklift_driveby.wav,How many times do the bells jingle?,ten,Maybe
nnus_forklift_driveby.wav,How many times do the bells jingle?,two,Yes
creaking dishwasher_2.wav,How many times is the door open or closed?,three,Maybe
creaking dishwasher_2.wav,How many times is the door open or closed?,three,Maybe
creaking dishwasher_2.wav,How many times is the door open or closed?,three,Maybe
Shanghai Traffic Near Peoples Square.wav,How loud is it?,very,Maybe
Shanghai Traffic Near Peoples Square.wav,How loud is it?,loud,Yes
Shanghai Traffic Near Peoples Square.wav,How loud is it?,very,Maybe
STE-005.wav,How many times does this person shovel glass material from the ground ?,two,Maybe
STE-005.wav,How many times does this person shovel glass material from the ground ?,eleven,Yes
STE-005.wav,How many times does this person shovel glass material from the ground ?,seven,Maybe
drive by moped.wav,How does this make this noise?,speaker,Maybe
drive by moped.wav,How does this make this noise?,mower,Maybe
drive by moped.wav,How does this make this noise?,motorcycle,Maybe
Tortured Apple 03.wav,How many times does the the person squish the food?,eight,Maybe
Tortured Apple 03.wav,How many times does the the person squish the food?,interested,Yes
Tortured Apple 03.wav,How many times does the the person squish the food?,eleven,Yes
fire_engine_patrolling.wav,how many times does the bell sound?,seventeen,Yes
fire_engine_patrolling.wav,how many times does the bell sound?,seventeen,Yes
fire_engine_patrolling.wav,how many times does the bell sound?,thirteen,Maybe
20081228.rain.wav,How many vehicles pass by ?,one,No
20081228.rain.wav,How many vehicles pass by ?,one,Yes
20081228.rain.wav,How many vehicles pass by ?,one,Maybe
Fan_Ventilation_Stereo 2.wav,How would one describe this sound?,hissing,Maybe
Fan_Ventilation_Stereo 2.wav,How would one describe this sound?,motor,Yes
Fan_Ventilation_Stereo 2.wav,How would one describe this sound?,wind,Yes
Bus(Drive.Reverse)_1-2.wav,How many large vehicles can be heard?,many,Yes
Bus(Drive.Reverse)_1-2.wav,How many large vehicles can be heard?,one,Maybe
Bus(Drive.Reverse)_1-2.wav,How many large vehicles can be heard?,one,Maybe
Bus(Drive.Reverse)_1-2.wav,How many times can a spray sound be heard?,many,Yes
Bus(Drive.Reverse)_1-2.wav,How many times can a spray sound be heard?,four,Yes
Bus(Drive.Reverse)_1-2.wav,How many times can a spray sound be heard?,one,Yes
Metallic Strums.wav,How many times does the clanging occur?,eight,Yes
Metallic Strums.wav,How many times does the clanging occur?,eight,Yes
Metallic Strums.wav,How many times does the clanging occur?,eight,Maybe
Drawers opening and closing.wav,How many objects are being played with?,one,Yes
Drawers opening and closing.wav,How many objects are being played with?,one,Yes
Drawers opening and closing.wav,How many objects are being played with?,three,No
Water_Running_Down_Drain.wav,How many times are air bubbles heard?,one,Yes
Water_Running_Down_Drain.wav,How many times are air bubbles heard?,one,Maybe
Water_Running_Down_Drain.wav,How many times are air bubbles heard?,eight,Yes
Soap bottle squeeze.wav,How many times did the sound repeat?,six,Maybe
Soap bottle squeeze.wav,How many times did the sound repeat?,thirteen,Maybe
Soap bottle squeeze.wav,How many times did the sound repeat?,thirteen,Yes
TidalBarrage.wav,How hard is it raining?,thunder,Yes
TidalBarrage.wav,How hard is it raining?,very,Maybe
TidalBarrage.wav,How hard is it raining?,heavy,Yes
buzzing bee 3 multi.wav,How many insects can be heard?,two,Yes
buzzing bee 3 multi.wav,How many insects can be heard?,three,Yes
buzzing bee 3 multi.wav,How many insects can be heard?,one,Maybe
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,How many times the toilet was flushed?,one,Yes
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,How many times the toilet was flushed?,once,Yes
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,How many times the toilet was flushed?,one,Yes
Birds in a forest.wav,how many different birds are there?,three,Maybe
Birds in a forest.wav,how many different birds are there?,six,Yes
Birds in a forest.wav,how many different birds are there?,two,Maybe
indoors house ambient more silent room tone.wav,How many humans are heard?,two,Yes
indoors house ambient more silent room tone.wav,How many humans are heard?,one,Maybe
indoors house ambient more silent room tone.wav,How many humans are heard?,two,Maybe
Money in the bag.wav,How many times does the crowd applaud?,once,Yes
Money in the bag.wav,How many times does the crowd applaud?,once,Yes
Money in the bag.wav,How many times does the crowd applaud?,once,Yes
Car starts in garage.wav,How many engines can be heard?,one,Yes
Car starts in garage.wav,How many engines can be heard?,one,Yes
Car starts in garage.wav,How many engines can be heard?,revving,Yes
Car starts in garage.wav,How many times is the engine revved?,five,Yes
Car starts in garage.wav,How many times is the engine revved?,three,Maybe
Car starts in garage.wav,How many times is the engine revved?,six,Yes
Old Phone_01.wav,How many times does the phone ring?,eight,Yes
Old Phone_01.wav,How many times does the phone ring?,eight,Yes
Old Phone_01.wav,How many times does the phone ring?,fifteen,Yes
File clicking open.wav,How many times is the ball ponged?,sixteen,Maybe
File clicking open.wav,How many times is the ball ponged?,ten,Maybe
File clicking open.wav,How many times is the ball ponged?,thirteen,Maybe
